task_id,department,planner_type,task_name,equipment_or_item_id,activity_type,frequency,due_type,due_date,report_due_date,last_done_date,action_done_date,action_status,report_done_date,report_status,responsible_email,report_link,rescheduled_from,reschedule_reason,remarks,source_file
ENG-PM-139-20260412,Engineering,Preventive Maintenance,PM - Packing Conveyor Belt – I,PRE/01016,preventive_maintenance,monthly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-140-20260412,Engineering,Preventive Maintenance,PM - Packing Conveyor Belt – II,PRE/01017,preventive_maintenance,monthly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-141-20260412,Engineering,Preventive Maintenance,PM - Visual Inspection Belt – I,PRE/01018,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q/HY; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-142-20260412,Engineering,Preventive Maintenance,PM - Visual Inspection Belt – II,PRE/01019,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q/HY; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-143-20260412,Engineering,Preventive Maintenance,PM - Transfer Pump (Sucrose Syrup),PRE/01021,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-146-20260412,Engineering,Preventive Maintenance,PM - 22 Plate Sparkler Type Filter Press With Gear Pump,PRE/01028,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-153-20260412,Engineering,Preventive Maintenance,PM - In Line Homogenizer,PRE/01045,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-159-20260412,Engineering,Preventive Maintenance,PM - 11 Plate Sparkler Type Filter Press With Gear Pump,PRE/01057,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-169-20260412,Engineering,Preventive Maintenance,PM - 6 Plate Sparkler Type Filter Press With Gear Pump,PRE/01074,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-173-20260412,Engineering,Preventive Maintenance,PM - Visual Inspection belt – III,PRE/01106,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-174-20260412,Engineering,Preventive Maintenance,PM - Packing Conveyor belt – III,PRE/01107,preventive_maintenance,monthly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-225-20260412,Engineering,Preventive Maintenance,PM - Filter Press,PRE/01081,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-226-20260412,Engineering,Preventive Maintenance,PM - In Line Homogenizer,PRE/01082,preventive_maintenance,monthly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-227-20260412,Engineering,Preventive Maintenance,PM - Transfer Pump – 1,PRE/01085,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-228-20260412,Engineering,Preventive Maintenance,PM - Transfer Pump – 2,PRE/01086,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-231-20260412,Engineering,Preventive Maintenance,PM - Visual Inspection Belt,PRE/01089,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-232-20260412,Engineering,Preventive Maintenance,PM - Self Adhesive Labeling Machine,PRE/01090,preventive_maintenance,monthly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-233-20260412,Engineering,Preventive Maintenance,PM - Packing Conveyor Belt – 1,PRE/01091,preventive_maintenance,monthly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-234-20260412,Engineering,Preventive Maintenance,PM - Packing Conveyor Belt – 2,PRE/01092,preventive_maintenance,monthly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-238-20260412,Engineering,Preventive Maintenance,PM - Measuring Cup Pressing Machine,PRE/01103,preventive_maintenance,quarterly,specific_date,2026-04-12,2026-04-22,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-097-20260419,Engineering,Preventive Maintenance,PM - AHU-1,UTL/04138,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-098-20260419,Engineering,Preventive Maintenance,PM - AHU-2,UTL/04139,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-099-20260419,Engineering,Preventive Maintenance,PM - AHU-3,UTL/04140,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-100-20260419,Engineering,Preventive Maintenance,PM - AHU-4,UTL/04141,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-101-20260419,Engineering,Preventive Maintenance,PM - AHU-5,UTL/04142,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-102-20260419,Engineering,Preventive Maintenance,PM - AHU-6,UTL/04143,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-103-20260419,Engineering,Preventive Maintenance,PM - AHU-7,UTL/04144,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-104-20260419,Engineering,Preventive Maintenance,PM - AHU-8,UTL/04145,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-105-20260419,Engineering,Preventive Maintenance,PM - AHU-9,UTL/04146,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-106-20260419,Engineering,Preventive Maintenance,PM - AHU-10,UTL/04147,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-107-20260419,Engineering,Preventive Maintenance,PM - AHU-11,UTL/04148,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-108-20260419,Engineering,Preventive Maintenance,PM - AHU-12,UTL/04149,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-109-20260419,Engineering,Preventive Maintenance,PM - AHU-13,UTL/04150,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-110-20260419,Engineering,Preventive Maintenance,PM - AHU-14,UTL/04151,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-111-20260419,Engineering,Preventive Maintenance,PM - AHU-15,UTL/04152,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-112-20260419,Engineering,Preventive Maintenance,PM - AHU-16,UTL/04153,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-113-20260419,Engineering,Preventive Maintenance,PM - AHU-17,UTL/04154,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-144-20260419,Engineering,Preventive Maintenance,PM - Strapping Machine,PRE/01023,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-145-20260419,Engineering,Preventive Maintenance,PM - Automatic Label Printing Marking Machine,PRE/01024,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-154-20260419,Engineering,Preventive Maintenance,PM - Strapping Machine,PRE/01049,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-155-20260419,Engineering,Preventive Maintenance,PM - Solvent Transfer Pump,PRE/01050,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-160-20260419,Engineering,Preventive Maintenance,PM - Jacketed Melting Vessel SS.316 L,PRE/01058,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-162-20260419,Engineering,Preventive Maintenance,PM - Sachets Filling and Selling Machine - I,PRE/01065,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-163-20260419,Engineering,Preventive Maintenance,PM - Sachets Filling and Selling Machine - II,PRE/01066,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-167-20260419,Engineering,Preventive Maintenance,PM - Sachets Filling and Selling Machine - III,PRE/01070,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-170-20260419,Engineering,Preventive Maintenance,PM - Sachets Filling and Selling Machine - IV,PRE/01075,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q/HY; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-171-20260419,Engineering,Preventive Maintenance,PM - Sachets Filling and Selling Machine - V,PRE/01076,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q/HY; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-178-20260419,Engineering,Preventive Maintenance,PM - Pre Mixing Vessel – 1,PRE/01162,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-179-20260419,Engineering,Preventive Maintenance,PM - Pre Mixing Vessel – 2,PRE/01163,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-183-20260419,Engineering,Preventive Maintenance,PM - Sachets Filling and Selling Machine – VI,PRE/01169,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-184-20260419,Engineering,Preventive Maintenance,PM - Sachets Filling and Selling Machine - VII,PRE/01170,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-196-20260419,Engineering,Preventive Maintenance,PM - Over Printing Machine (Roll),PRE/01184,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-229-20260419,Engineering,Preventive Maintenance,PM - Bottle Washing Machine,PRE/01087,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-230-20260419,Engineering,Preventive Maintenance,PM - 20-Head Mono-Block Volumetric Bottle Filling & ROPP Cap Sealing Machine,PRE/01088,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-240-20260419,Engineering,Preventive Maintenance,PM - Strapping Machine,PRE/01119,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-248-20260419,Engineering,Preventive Maintenance,PM - Tunnel shrink wrapping Machine,PRE/01168,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-249-20260419,Engineering,Preventive Maintenance,PM - Self Adhesive Labeling Machine,PRE/01171,preventive_maintenance,monthly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-250-20260419,Engineering,Preventive Maintenance,PM - Strapping Machine,PRE/01172,preventive_maintenance,quarterly,specific_date,2026-04-19,2026-04-29,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q/HY; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-017-20260426,Engineering,Preventive Maintenance,PM - Vacuum Pump,UTL/04173,preventive_maintenance,quarterly,specific_date,2026-04-26,2026-05-06,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM UTILITY,Engineering/Preventive Maintenance Planner 2026.xlsx
