task_id,department,planner_type,task_name,equipment_or_item_id,activity_type,frequency,due_type,due_date,report_due_date,last_done_date,action_done_date,action_status,report_done_date,report_status,responsible_email,report_link,rescheduled_from,reschedule_reason,remarks,source_file
SOP-UTL-033-20260908,Engineering,SOP Review,Review SOP-UTL-033 - Water Softener Plant,SOP-UTL-033,sop_review,two-yearly,specific_date,2026-09-08,2026-09-18,2024-09-09,,pending,,pending,engineering@enicarpharma.com,,,,SOP INDEX sheet ENGINEERING; issued 2024-09-09,QA_SOP/SOP INDEX.xlsx
SOP-QC-023-20280316,QC,SOP Review,Review SOP-QC-023 - Melting Point Apparatus,SOP-QC-023,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-033-20280316,QC,SOP Review,Review SOP-QC-033 - Muffle Furnace,SOP-QC-033,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-035-20280316,QC,SOP Review,Review SOP-QC-035 - Operation of Karl Fischer Apparatus,SOP-QC-035,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-051-20280316,QC,SOP Review,Review SOP-QC-051 - Maintaining the Waste - Bin in Quality Control Department,SOP-QC-051,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-058-20280316,QC,SOP Review,Review SOP-QC-058 - Thermometer,SOP-QC-058,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-061-20280316,QC,SOP Review,Review SOP-QC-061 - FTIR (Fourier Transform Infrared) Spectrometer (ABB),SOP-QC-061,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-063-20280316,QC,SOP Review,Review SOP-QC-063 - Sanitizing the Sampling Area by Fumigation and De-Fumigation,SOP-QC-063,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-075-20280316,QC,SOP Review,Review SOP-QC-075 - Preparation of Mobile Phase,SOP-QC-075,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-078-20280316,QC,SOP Review,Review SOP-QC-078 - Issuance OF Protocol,SOP-QC-078,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-048-20280317,QC,SOP Review,Review SOP-QC-048 - Handling of Poisonous & Hazardous Chemicals,SOP-QC-048,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-050-20280317,QC,SOP Review,Review SOP-QC-050 - Line Clearance of Equipments & Manufacturing Areas,SOP-QC-050,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-060-20280317,QC,SOP Review,Review SOP-QC-060 - Destruction of Retain Sample of Raw material and Bulk and Finish Product,SOP-QC-060,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-067-20280317,QC,SOP Review,Review SOP-QC-067 - Calibration & Operation of Mini Cooling Apparatus,SOP-QC-067,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-071-20280317,QC,SOP Review,Review SOP-QC-071 - Good Laboratory Practice in QC Department,SOP-QC-071,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-073-20280317,QC,SOP Review,Review SOP-QC-073 - Number Allocation And  Checking The Performance Of HPLC  Column,SOP-QC-073,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-074-20280317,QC,SOP Review,Review SOP-QC-074 - Laboratory Discipline,SOP-QC-074,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-079-20280317,QC,SOP Review,Review SOP-QC-079 - Operation & Calibration of HPLC Refractive Index Detector (RI),SOP-QC-079,sop_review,two-yearly,specific_date,2028-03-17,2028-03-27,2026-03-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-008-20280318,QC,SOP Review,Review SOP-QC-008 - Retesting of Raw Material,SOP-QC-008,sop_review,two-yearly,specific_date,2028-03-18,2028-03-28,2026-03-19,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-19,QA_SOP/SOP INDEX.xlsx
SOP-QC-049-20280318,QC,SOP Review,Review SOP-QC-049 - Disposal of Leftover Sample and Documents,SOP-QC-049,sop_review,two-yearly,specific_date,2028-03-18,2028-03-28,2026-03-19,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-19,QA_SOP/SOP INDEX.xlsx
CAL-QC-027-20280327,QC,SOP Review,Review CAL-QC-027 - Digital Automatic Potentiometric Titration Plus Karl-Fischer Appartus,CAL-QC-027,sop_review,two-yearly,specific_date,2028-03-27,2028-04-06,2026-03-28,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-28,QA_SOP/SOP INDEX.xlsx
SOP-QC-203-20280327,QC,SOP Review,Review SOP-QC-203 - Operation of Digital Automatic Potentiometric Titration Plus Karl-Fischer Appartus,SOP-QC-203,sop_review,two-yearly,specific_date,2028-03-27,2028-04-06,2026-03-28,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-28,QA_SOP/SOP INDEX.xlsx
SOP-QC-202-20280329,QC,SOP Review,Review SOP-QC-202 - Instrument Calibration,SOP-QC-202,sop_review,two-yearly,specific_date,2028-03-29,2028-04-08,2026-03-30,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-30,QA_SOP/SOP INDEX.xlsx
SOP-QC-072-20280405,QC,SOP Review,Review SOP-QC-072 - Incident,SOP-QC-072,sop_review,two-yearly,specific_date,2028-04-05,2028-04-15,2026-04-06,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-04-06,QA_SOP/SOP INDEX.xlsx
SOP-QC-017-20280504,QC,SOP Review,Review SOP-QC-017 - Humidity Control Stability Chamber (40ºC & 75% RH),SOP-QC-017,sop_review,two-yearly,specific_date,2028-05-04,2028-05-14,2026-05-05,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-05-05,QA_SOP/SOP INDEX.xlsx
SOP-QC-004-20280507,QC,SOP Review,"Review SOP-QC-004 - Guidelines for Preparation, Maintenance of Primary Standards",SOP-QC-004,sop_review,two-yearly,specific_date,2028-05-07,2028-05-17,2026-05-08,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-05-08,QA_SOP/SOP INDEX.xlsx
SOP-QC-003-20280515,QC,SOP Review,"Review SOP-QC-003 - Procurement of Reference Standards, Preparation & Maintaining Of Working Standards.",SOP-QC-003,sop_review,two-yearly,specific_date,2028-05-15,2028-05-25,2026-05-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-05-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-038-20280515,QC,SOP Review,Review SOP-QC-038 - Semi Finish & Finished Product Sampling,SOP-QC-038,sop_review,two-yearly,specific_date,2028-05-15,2028-05-25,2026-05-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-05-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-001-20280531,QC,SOP Review,Review SOP-QC-001 - Raw Material Sampling,SOP-QC-001,sop_review,two-yearly,specific_date,2028-05-31,2028-06-10,2026-06-01,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-06-01,QA_SOP/SOP INDEX.xlsx
SOP-RA-0001-20290806,RA,SOP Review,Review SOP-RA-0001 - Standard Operating Procedure For Operation and Usage of RA.PRO Dossier Preparation Software(Version 3.0),SOP-RA-0001,sop_review,three-yearly,specific_date,2029-08-06,2029-08-16,2026-08-07,,pending,,pending,regulatory@enicarpharma.com,,,,SOP INDEX sheet RA; issued 2026-08-07,QA_SOP/SOP INDEX.xlsx
SOP-ST-004-20260815,Store,SOP Review,Review SOP-ST-004 - Handling of Rejected Material,SOP-ST-004,sop_review,two-yearly,specific_date,2026-08-15,2026-08-25,2024-08-16,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2024-08-16,QA_SOP/SOP INDEX.xlsx
SOP-ST-021-20261215,Store,SOP Review,Review SOP-ST-021 - Return of Packing Materials from Production to Stores,SOP-ST-021,sop_review,two-yearly,specific_date,2026-12-15,2026-12-25,2024-12-16,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2024-12-16,QA_SOP/SOP INDEX.xlsx
SOP-ST-033-20261227,Store,SOP Review,Review SOP-ST-033 - Transfer of Raw/ Packing material,SOP-ST-033,sop_review,two-yearly,specific_date,2026-12-27,2027-01-06,2024-12-28,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2024-12-28,QA_SOP/SOP INDEX.xlsx
SOP-ST-034-20261227,Store,SOP Review,Review SOP-ST-034 - Label Management (GTIN Bar Code & Shipper Label),SOP-ST-034,sop_review,two-yearly,specific_date,2026-12-27,2027-01-06,2024-12-28,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2024-12-28,QA_SOP/SOP INDEX.xlsx
SOP-ST-011-20270423,Store,SOP Review,Review SOP-ST-011 - Reverse Laminar Air Flow (RLAF) Units in Dispensing room,SOP-ST-011,sop_review,two-yearly,specific_date,2027-04-23,2027-05-03,2025-04-24,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2025-04-24,QA_SOP/SOP INDEX.xlsx
SOP/1-ST-011-20270509,Store,SOP Review,Review SOP/1-ST-011 - Reverse Laminar Air Flow (RLAF),SOP/1-ST-011,sop_review,two-yearly,specific_date,2027-05-09,2027-05-19,2025-05-10,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2025-05-10,QA_SOP/SOP INDEX.xlsx
SOP/1-ST-012-20270511,Store,SOP Review,"Review SOP/1-ST-012 - SOP for Operation, Cleaning, Calibration of Weighing Balance",SOP/1-ST-012,sop_review,two-yearly,specific_date,2027-05-11,2027-05-21,2025-05-12,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2025-05-12,QA_SOP/SOP INDEX.xlsx
SOP-ST-018-20270515,Store,SOP Review,Review SOP-ST-018 - Handling of Cold Storage Material,SOP-ST-018,sop_review,two-yearly,specific_date,2027-05-15,2027-05-25,2025-05-16,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2025-05-16,QA_SOP/SOP INDEX.xlsx
SOP-ST-029-20270515,Store,SOP Review,Review SOP-ST-029 - Dispensing of Packing Material,SOP-ST-029,sop_review,two-yearly,specific_date,2027-05-15,2027-05-25,2025-05-16,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2025-05-16,QA_SOP/SOP INDEX.xlsx
SOP-ST-016-20270803,Store,SOP Review,Review SOP-ST-016 - Handling of Retest Material,SOP-ST-016,sop_review,two-yearly,specific_date,2027-08-03,2027-08-13,2025-08-04,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2025-08-04,QA_SOP/SOP INDEX.xlsx
SOP-ST-007-20270918,Store,SOP Review,Review SOP-ST-007 - Storage of Finished Product in Finished Goods Store,SOP-ST-007,sop_review,two-yearly,specific_date,2027-09-18,2027-09-28,2025-09-19,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2025-09-19,QA_SOP/SOP INDEX.xlsx
SOP-ST-026-20271030,Store,SOP Review,Review SOP-ST-026 - Sanitizing The Dispensing section By Fogging,SOP-ST-026,sop_review,two-yearly,specific_date,2027-10-30,2027-11-09,2025-10-31,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2025-10-31,QA_SOP/SOP INDEX.xlsx
SOP-ST-003-20271031,Store,SOP Review,Review SOP-ST-003 - Line/Area Clearance & Dispensing of Raw Material,SOP-ST-003,sop_review,two-yearly,specific_date,2027-10-31,2027-11-10,2025-11-01,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2025-11-01,QA_SOP/SOP INDEX.xlsx
SOP-ST-028-20280105,Store,SOP Review,"Review SOP-ST-028 - The Receipt, Storage & Handling of  Miscellaneous Material",SOP-ST-028,sop_review,two-yearly,specific_date,2028-01-05,2028-01-15,2026-01-06,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-01-06,QA_SOP/SOP INDEX.xlsx
SOP-ST-035-20280212,Store,SOP Review,Review SOP-ST-035 - SOP for Operation of QR Code Scanner,SOP-ST-035,sop_review,two-yearly,specific_date,2028-02-12,2028-02-22,2026-02-13,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-02-13,QA_SOP/SOP INDEX.xlsx
SCP-ST-002-20280226,Store,SOP Review,Review SCP-ST-002 - Cleaning of Dispensing Accessories,SCP-ST-002,sop_review,two-yearly,specific_date,2028-02-26,2028-03-07,2026-02-27,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-02-27,QA_SOP/SOP INDEX.xlsx
SOP-ST-005-20280319,Store,SOP Review,Review SOP-ST-005 - Destruction of Rejected Material,SOP-ST-005,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-ST-006-20280319,Store,SOP Review,Review SOP-ST-006 - Return of Empty Containers,SOP-ST-006,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-ST-008-20280319,Store,SOP Review,Review SOP-ST-008 - Dispatch of Finish Goods,SOP-ST-008,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-ST-015-20280319,Store,SOP Review,Review SOP-ST-015 - Transfer of Raw/ Packing Material to loan licensee Parties or Principal Company,SOP-ST-015,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-ST-019-20280319,Store,SOP Review,Review SOP-ST-019 - Air Conditioning Machine,SOP-ST-019,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-ST-022-20280319,Store,SOP Review,Review SOP-ST-022 - Reconciliation of Raw and Packing Material,SOP-ST-022,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-ST-024-20280319,Store,SOP Review,Review SOP-ST-024 - Management of Locking System,SOP-ST-024,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-ST-027-20280319,Store,SOP Review,"Review SOP-ST-027 - The Receipt, Storage And Handling of Packing Material",SOP-ST-027,sop_review,two-yearly,specific_date,2028-03-19,2028-03-29,2026-03-20,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-20,QA_SOP/SOP INDEX.xlsx
SOP-ST-010-20280320,Store,SOP Review,Review SOP-ST-010 - Vacuum Cleaner,SOP-ST-010,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SOP-ST-013-20280320,Store,SOP Review,Review SOP-ST-013 - Vehicle Inspection,SOP-ST-013,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SOP-ST-020-20280320,Store,SOP Review,Review SOP-ST-020 - Goods Receipt Note Approval,SOP-ST-020,sop_review,two-yearly,specific_date,2028-03-20,2028-03-30,2026-03-21,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-03-21,QA_SOP/SOP INDEX.xlsx
SCP-ST-001-20280503,Store,SOP Review,Review SCP-ST-001 - Stores Department,SCP-ST-001,sop_review,two-yearly,specific_date,2028-05-03,2028-05-13,2026-05-04,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-05-04,QA_SOP/SOP INDEX.xlsx
SOP-ST-001-20280531,Store,SOP Review,"Review SOP-ST-001 - Receipt, Storage and Handling of Raw Material",SOP-ST-001,sop_review,two-yearly,specific_date,2028-05-31,2028-06-10,2026-06-01,,pending,,pending,Stores@enicarpharma.com,,,,SOP INDEX sheet STORE; issued 2026-06-01,QA_SOP/SOP INDEX.xlsx
